你吃饭了没有？	刚吃了,你呢?	你吃过了吗？	还没有,刚下班呢	3
我已经7岁了。	我是不是要叫你姐姐啊	你知道我多大了吗？	我才7岁,我怎么会知道啊	1
我不太明白你的意思，你说的水是什么水啊？	水就是普通水,不是纯净水,纯净水是指无污染的水	我不太明白你的意思。你指的是什么水？	就是自来水,自来水里有氯气,氯气是有害物质,要用纯净水	0
你是什么工作？	我是做设计的,现在辞职了,想去广州找工作	你是什么劳作？	我现在是一个小文员而已啦	1
我是广州人。	你好,我系番禺人,你系边度?	你知道我来自哪里吗？	不知道,请你明示	1
哇，这么厉害，那你的学历很高吧？	不高,大专	哇，太棒了。你没有受过高等教育吗？	没有啊,家里穷,读不起	1
我也刚吃过，你早饭吃的什么呀？	喝的胡辣汤,你呢	我也刚吃过，你早餐吃的什么呀？	鸡蛋,豆浆	3
我也很喜欢魔术，我特别喜欢大卫·科波菲尔这位魔术师。	我比较喜欢他,大卫沃顿,还有莱昂纳多	你知道我特别喜欢哪个魔术师吗？	不知道,是哪个?	2
而且我喜欢晚上一个人看呢。	我喜欢白天看,晚上我怕	你知道我什么时候一个人看吗？	我不知道啊,难道是午夜?	1
我也喜欢郭德纲的相声	老郭的相声太幽默了,而且很有哲理	我喜欢谁的相声？	这个真不知道,你说说,我听听	2
我很喜欢读泰戈尔的诗集。	是的,很喜欢,不过我更喜欢纳兰词	我喜欢读谁的诗？	不知道,你是谁?	2
嗯嗯，我还在上学，我是家里的老大，你呢，也是学生吗？	嗯,我也是学生,现在大三	咳咳咳	怎么了?你是不是也在上学呀	1
我从四岁起就开始练习打球了，直到现在，已经养成习惯了。	我从出生就开始打台球了	你知道我开始练习的时候多大了吗？	我不知道我只知道我的人生就是在打台球中度过	3
我也这么想，你在工作了吗？	还没,大四	到了吗？	我已经在这边工作了	1
没错，东北人都很爽朗，你也是东北人吗？	是啊,我沈阳的	你是哪里人？	我是辽宁鞍山的	1
好吧，那你平常应该挺清闲吧？	对啊,一天就上两三个小时的班	你每天工作多少小时？	早上8.30到晚上6.30	3
你两份工都是做什么的啊？	一份销售,一份前台接待	两份工作你都做什么？	都是前台接待,但是工作内容不一样	1
我是企划部的，就在旁边屋子。	哦哦,原来是企划的呀,幸会幸会,你是哪位美女呀	你知道我来自哪个部门吗？	这个不知道,你告诉我就知道了	1
我比较喜欢菊花，它在秋天开放太美了，秋天也是我喜欢的季节呢。	菊花也美,秋天是我的幸运季节	你知道菊花在什么季节开放吗？	我不知道,你要告诉我么?	0
你是个演员吗？	不是,我是导演	你是演员吗？	是啊!你是男主角	1
我也喜欢我有两只猫呢。	我有一只狗	我有多少只猫？	你有很多只	1
我晚上也喜欢喝一杯啤酒。	喝啤酒不长啤酒肚	你知道我喜欢什么时候喝啤酒吗？	不知道啊,你说说看	2
你喜欢吃糖啊？	对,我喜欢吃甜的	你喜欢糖吗？	我不喜欢吃甜食	2
真为你高兴，你在哪所学校教书啊，难不成跟我一样是教历史的？	我不教书,我是做生意的	喔	你呢,是做什么的,也喜欢历史吗	1
你不会还在上班吧？	是的,我还在上班	你不会还在放工吧？	没有,我早就到家了	3
我今天还发了休斯顿火箭队的照片呢，他们是我最喜欢的篮球队。	你喜欢火箭队?我喜欢湖人	你知道我最喜欢的篮球队是什么吗？	不知道,我只喜欢湖人	2
我早上喜欢做一个三明治和一杯豆浆。	三明治的话,我觉得你可以再加一杯咖啡	你知道我喜欢什么时候做三明治和一杯豆浆吗？	不知道,那是什么时候呢?	2
我养了一只三岁的狗和一只五岁的猫，它们陪我也不错	猫狗我都喜欢	你知道我养的狗多大了吗？	应该跟我差不多大	1
我今年刚成年，我是独生子女。	你爸妈也真是不容易	你知道我什么时候才是成年人吗？	你几岁了还没成年	1
我之前也是个当兵的，当了五年兵，退役了。	当兵五年了?	你知道我当兵多少年了吗？	不知道呀,我就随便问问	3
就那样，不说我了，说说你吧，你最近过得怎么样？	过得挺好的,你呢?	就这样。别提我。跟我说说你。你最近怎么样？	不好啊,没你的日子我怎么能好	3
还可以，大多时候比较空闲，你的工作会很忙吗？	嗯,挺忙的	没关系。你大部分时间都是自由的。你的工作会很忙吗？	不,我的工作很累	2
我现在最喜欢的是《夏洛特烦恼》这个电影。	夏洛特烦恼我也看过,很感动,你也喜欢夏洛?	你知道我最喜欢哪部电影吗？	不知道,说说看	2
主要是我很喜欢春节，所以跟春节有关的我也都喜欢。	那你应该喜欢中国的春节	你知道我喜欢什么节日吗？	那你说说,看看我知不知道	2
你老家是哪里的呀？	老家是山东的,你呢	你的家乡是什么？	我的家在东北松花江上啊	1
我平常工作之余就喜欢晚上散散步，你喜欢散步吗？	我喜欢在人最多的地方散步	我通常喜欢在晚上下班后散步。你不喜欢走路吗？	不喜欢,喜欢骑自行车	2
平时我喜欢自己晚上在湖边转一转。	我晚上都不敢出去	你知道我通常什么时候在湖边散步吗？	不知道,我一般晚上不出去,因为我怕	3
我今年25岁，我有一个7岁的女儿。	你在哪里,我去照顾你的孩子	你知道我什么时候有女儿吗？	不知道,你告诉我吧	3
离我挺近的，我是北京这边的。	你北京的还来这里?	你知道我来自哪个城市吗？	我不知道,你说吧	1
我是个驯兽师，我训练过20多种动物。	能告诉我你是怎么训练的么?	你知道我训练过多少种动物吗？	不清楚,但你应该是个有耐心的人	3
你的工作很神圣，除了工作你平常还有什么兴趣爱好吗？	我的兴趣爱好是养花	你的工作非常神圣。除了工作，你还有什么爱好吗？	我的爱好只有工作	2
我喜欢跑步，我最喜欢的运动是长跑，我平均每年能参加两次马拉松比赛，长跑让我拥有很惊人的耐力。	你是在哪个城市跑?	你知道我跑几次马拉松吗？	我不知道啊!我也想参加马拉松	3
你现在是做什么工作呢？	我现在在一家外企做财务,你呢?	你现在是做什么劳作呢？	我是做金融服务的,你在上海么?	1
请问你现在已经有工作了吗？	是的,我已经工作两年多了	你现在没有工作吗？	我现在还没有工作,我想问问你是不是要找工作?	1
我是家庭主妇，我有两个儿子。	有孩子很好啊	你知道我有几个儿子吗？	不知道啊,几个	1
你很喜欢日本吗？	嗯,喜欢动漫,喜欢日本的文化	你喜欢哪个国家？	没有特别喜欢的国家	2
我才十四岁呢，现在在上初中。	你是哪里的小可爱呢?	你知道我多大了吗？	你不是说你上初中吗?应该在十六七,十七岁左右吧	1
离家近还挺方便的，你多大了？	我21了,现在大二,准备实习了,实习期一个月,实习完再找工作	你所在的班级叫什么名字？	我在深圳的一个小学,龙岗中心城小学,你呢?	1
我喜欢唱歌，还喜欢看电影，我最喜欢看《阿甘正传》。	我喜欢看你喜欢的	你知道我最喜欢哪部电影吗？	你不说我怎么知道?	2
我其实也挺喜欢烹饪的，不过今天有人请客就出来了。	我也喜欢吃,但是不会做	你知道什么时候有人邀请我出来的吗？	你不说我咋知道,我又不是你肚子里的虫	3
呃，好吧，不过像大米饭或者面条这些主食你应该不会也拒绝吧？	拒绝,我不吃,我只吃菜和水果	呃，好吧，不过像大米饭或者面这些主食品你应该不会也拒绝吧？	不拒绝,不拒绝	2
你好，见到你我也很开心，你是做什么工作的？	我是做人力资源管理的,你呢?	你好，我也很高兴认识你。你是做什么的？	在网上做点生意	1
你和你爱人是怎么认识的呀？	我也不知道,她自己加我的	你和你的爱人是怎么认识的？	我和我爱人是朋友介绍的,我们都是在网上认识的,但是我们没见面	3
我妈妈是一位全职家庭主妇，照顾我和弟弟我们两个。	我妈一个人带俩	你知道我妈妈有几个孩子吗？	不知道,但是我知道她很伟大	0
小姐姐你还会跳舞啊？	对啊,我还会广场舞	小妹妹，你会跳舞吗？	我不会,你教我吧	1
我是做客服的，今天请假了。	什么客服,我也想去	你知道我什么时候请假的吗？	我只知道你要辞职了	3
是的，游泳是我最喜欢的事情，你是做什么工作的呀？	我是做人力资源的,你呢	是的，游泳是我最喜欢的事儿，你是做什么劳作的呀？	我是一个小小的技术员	1
你为什么喜欢吃素食呀？	我也不知道,就是喜欢	你为什么厌恶吃素食呀？	不讨厌,就是不喜欢	2
我是负责帮顾客推荐房子的，每天都要在门口站一天迎接顾客。	你在哪里卖房子?	你知道一周有多少天我必须站在门口迎接顾客吗？	我不知道,但是我知道你的工作是不是很辛苦?	3
我很喜欢冬天，冬天能做很多事。	能做什么事?	你知道我最喜欢什么季节吗？	秋天?	2
我是江苏人。	我是南京的,可以一起吗	你知道我来自哪里吗？	你可以先告诉我嘛	1
不过好在我喜欢吃汉堡，这种快餐随时都可以吃上。	我是个不爱吃汉堡的人,不过你是不是要跟你老公说清楚这个问题啊	你知道我最喜欢吃什么样的快餐吗？	不知道,我不喜欢快餐	2
你喜欢干什么平时？	玩游戏,逛街,看电影	你不喜欢做什么？	不喜欢逛街,太累了	2
那你已经开始勤工俭学了呀，工作地点离你家远吗？	不远,坐公交车20分钟左右吧,我已经做了一个多月了呢	坐公共汽车要多长时间？	大概要半个小时,差不多一个小时到,我坐的是慢车	3
那你现在是做什么的？	我也是学美术的,你是哪个大学毕业的?	你现在做什么？	我学的环艺	1
我不太喜欢运动，我最喜欢唱歌，我最喜欢的乐队是滚石乐队。	不喜欢运动的人都瘦	你知道我最喜欢的乐队是什么吗？	不知道啊,说说看	2
我喜欢在天气好的时候去散步还有读书，还喜欢听爱乐乐团的演奏，他们有一次演奏的摇滚风超喜欢	我喜欢听钢琴曲,也挺喜欢他们的	你知道我喜欢听什么管弦乐队吗？	不知道啊,我就知道一个贝多芬	2
那你最喜欢哪一届的奥运会开幕式呀？	我觉得最精彩的是06年的,但是最喜欢08年的	你最喜欢哪个奥运会开幕式？	04,05,06吧	2
我喜欢看爱情小说，你看小说吗？	不看,看不下去	我喜欢看爱情小说，你看小说书吗？	看言情小说	2
嘿嘿，我想问一下，你平常喜欢做些什么呀？	上班,下班,吃饭,睡觉,玩手机	嘿，嘿，我想问一下，你通常不喜欢做什么？	不喜欢玩手机,因为太无聊了	2
你有计划什么时候去吗？	我计划是10月底或者11月初,你呢?	你有计划什么时候来吗？	我想12月初去	3
那你也没什么可忙的了吧？	我忙着找工作啊	那你没事干了？	我有事啊,我在看别人找工作	3
那你在这家店里工作多长时间了？	没多久,两个多月吧	那你在这家店里劳作多长时间了？	没几天,我是新招的,还没正式上岗呢	3
嗯，我会的，难道你现在也在上大一？	大二了,马上大三了	好吧，我会的。你现在是大一新生了吗？	是啊,大一新生	1
我是河南这边的，你是哪里的？	我现在是在浙江	你现在在哪里？	我在河南,我们不远,加个微信吧	1
哦哦，那你一天工作多长时间呢？	早上8:30到12点,下午2点半到5点半	哦哦，那你一天劳作多长时间呢？	不到1个小时	3
这样啊，那你拿过最大的奖是什么呀？	全国大学生数学竞赛二等奖	这样啊，那你拿过最小的奖是什么呀？	数学类的竞赛,一次都没拿过	3
我才十八岁，必须得跟爸妈一起住。	我十八岁也和爸妈住	你知道我多大了吗？	不知道,反正不会很大吧	1
你还是个学生呀，上高几了呀？	是啊,高三了,你呢	你还是个学生。你多大了？	那你现在上什么学呀,我都上大三了	1
嗨，你是作什么的呀？	我是做设计的呀,你呢	嘿，你是做什么的？	嘿嘿,我在家里做微商的呀	1
那你是高考结束了吗？	还没有,不过快了,你是?	你完成高考了吗？	嗯,高考完了	3
我很喜欢音乐，我最喜欢的乐队就是五月天了	五迷在这里!你是新生吗	你知道我最喜欢的乐队是什么吗？	我只知道有一个乐队,叫阿信	2
你好有时间么？	有时间啊,怎么了	你好，你有时间吗？	现在没时间,有事吗?	3
非常好呀，你上过大学吗？	没有,我是初中生	很好。你上过大学吗？	我是小学生,我没上大学,我在上小学	1
我是女孩子，你现在在做什么呢？	我在找工作,你有好的建议吗?	我是个女孩。你现在在做什么？	我是女孩,我现在在上班	3
但是就是算你是个警察，你们都不下班吗？	下班了啊,我们这都是六点下班的	员工们每天几点上班？	八点上班,下午五点下班,中午两个小时吃饭	3
那你一般喜欢做些什么呢？	我喜欢的事有很多啊,看电影,看书,运动,音乐	那你一般讨厌做些什么呢？	这个太多了,什么都讨厌	2
好吧，看来你最近是挺倒霉的，你是每天都出来钓鱼吗？	是啊,我都是晚上出动的,白天太热了我受不了,而且我还近视,看不见	你什么时候出去？	我一般都是下午四点多去的	3
这会儿工作不忙？	嗯,今天休息	什么时候下班？	已经下班了哦,你呢	3
我很喜欢在重庆骑自行车的感觉。	重庆骑着骑着就成了山城,哈哈	你知道我喜欢在哪个城市骑车吗？	不知道,难道是成都?	2
是的，那你有养狗吗？	有啊,养了两只狗	你有几条狗？	我养了一只,想在领养一只	1
我喜欢去钓鱼，你是哪里人呀？	我是山东的,我也喜欢钓鱼	你是哪里人？	我是辽宁人,现在在北京工作	1
那你是不是设计过很多衣服啊？	不是,我只是做过衣服的一个分销商而已	那你是不是设计过很多服饰啊？	没有啊,只做过一个品牌	3
但我最喜欢的还是林清玄的，尤其是那个《人生最美是清欢》。	林清玄不是散文家么	你知道谁写的《生命中最美的是清欢》吗？	不造,我去看看	0
那你喜欢看什么类型的电影？	科幻,动作,恐怖,喜剧片都可以	你不喜欢什么类型的电影？	恐怖,血腥,血腥暴力的,还有恶心的	2
我没有，我刚二十岁，还在上大学。	我也20,我也还在上学	你知道我多大了吗？	我不知道,我只是想说我和你一样	1
听起来很棒，那你们都去过很多地方旅行吗？	也不多,也就去过几十个吧,也有很多地方没去过呢	你去过多少地方？	我也没数过,大概就十几个吧	3
那你最喜欢他们的哪一首音乐呢？	都喜欢,没有最喜欢	你最喜欢他们的哪种音乐？	最喜欢的话就是,我不想让你一个人吧	2
那你是不是已经生过孩子啦？	是啊,孩子都快五岁了	这孩子多大了？	我儿子三岁半,我儿子也是因为这病才有的,现在已经好的差不多了	1
我也很喜欢看电影，比如《夏洛特烦恼》这部。	这个电影我没看过,好看吗?	我喜欢什么电影？	不知道你喜欢什么,但我觉得夏洛特烦恼不怎么好看	2
我喜欢四川菜，我经常吃。	川菜,湘菜,粤菜,鲁菜,我都喜欢	你知道我喜欢什么样的食物吗？	不知道,反正我是吃货,什么都吃	2
对啊还有电视剧版的你看过吗？	没有,好看吗?	是的，有电视版。你看到了吗？	有看到,但是不知道好看不好看	3
我是女子排球队的教练，教六年级的小朋友打排球。	我是排球校队教练	你知道我是哪个队的教练吗？	你不是说你是女足吗	1
你的父母是老师啊，我也是老师，不过我是教音乐的，你喜欢音乐吗？	不喜欢,我是学医的	你的父母是老师啊，我也是老师，不过我是教音乐的，你讨厌音乐吗？	不讨厌,我挺喜欢听音乐的	2
我最喜欢的季节是冬天。	我喜欢春天和秋天,夏天太热了	你知道我最喜欢的季节是什么吗？	夏天啊,热死人了	2
我五岁学音乐呢。	我六岁学画画呢?	你知道我几岁开始学习音乐吗？	不知道,你几岁学的	3
你是在手机上面看还是在电视上看呢？	电视,家里没有电脑	对唉	我在用手机看呢,电视太小,看的不舒服	3
我是东北人，我们离得挺远的。	我在沈阳,你呢	你知道我来自中国的哪个方向吗？	我不知道,你知道么	1
我喜欢购物和我经常出去吃饭，你喜欢购物吗？	喜欢购物,但不喜欢逛街	我喜欢购物，经常出去吃饭。你喜欢购物吗？	喜欢吃饭逛街,不喜欢出去吃	2
我妈说我都快26岁了，还没个男朋友，就拉着我各种相亲。	这是要逼我去相亲的节奏嘛!才20岁的我,不想去相亲啊	你知道我被带去相亲的时候多大了吗？	不知道,多大?	1
我非常喜欢听李荣浩的歌。	模特和李白	你知道我喜欢听谁的歌吗？	你可以说说看,我猜不到	2
那真是太巧了，你现在结婚了吗？	结了,我孩子都三岁了	你的孩子多大了？	一周八个月	1
这样呀，那你是不是都没有什么兴趣爱好呀？	是啊,没什么特别想学的	你没有什么爱好吗？	喜欢的东西太多了,可是我什么都不会	2
我有两个孩子，一个两岁，一个六岁，都是需要照顾的。	你是做什么工作啊,你一个月工资多少	你知道我有几个孩子吗？	不知道,你告诉我啊	1
哦哦，你是新找工作的吗？	不是的,已经工作一年了	哦哦，你是新找劳作的吗？	嗯,新找的工作	3
那可不，不乐观还怎么生活，你有工作吗？	我是自己在家里做生意的	那可不，不乐观还怎么过活，你有劳作吗？	没有,天天在家里睡觉	1
我不辛苦，我现在是个学生，周末是在咖啡店打工的。	哦哦哦,我还以为是在国外	你知道我什么时候在咖啡馆工作吗？	不知道啊,你没告诉我啊	3
我是伊川的，你是男生还是女生呀？	我是女生,你也考洛阳师范的研究生吗?	你在哪里读研究生？	郑州科技学院,你呢?	1
谢谢你！你是什么工作的呀？	我是一名小小的文员,你呢?	谢谢你！你是什么劳作的呀？	我是开了一家小小的微店,卖衣服	1
我12岁了。	你的名字和头像,让我想起来了,一个游戏	我多大了？	我哪能知道你多大	1
我喜欢篮球呀，下班的时候就和几个好朋友一起打篮球呢。	你是哪年的,我也喜欢篮球,就是打的不太好	你知道下班后我会和朋友一起打篮球吗吗？	不知道,我是问你多大呢	3
你平时除了唱歌没有其他的爱好吗？	有啊,打篮球	你平时除了歌唱没有其他的爱好吗？	没有,平时就只唱唱歌	2
我母亲和父亲离婚了，我是我家三个男孩中年龄最大的，相帮家里分担一些压力。	那就努力做个好孩子,别学坏,你的孩子会更幸福	你知道我家有几个男孩吗？	不知道,不过我想你不会是坏孩子	1
你平时什么时间下班呢？	5点半下班	你平时什么时间放工呢？	中午11:30下班,下午15:30下班	3
你为什么那么不喜欢学校呀？	就是不喜欢,没什么理由	你为什么那么不喜欢院校呀？	学校没有想象中的那么好	2
是啊，我是经常熬夜都习惯了，你这么晚还加班啊？	没加班呀,就是睡不着	是的，我习惯熬夜。你不是还在工作到这么晚吗？	你怎么知道我工作到这会!我没说啊	3
你好有时间么？	有时间啊,怎么了	你好，你有时间吗？	你好,我没时间,我很忙的	3
我是河南人，你是哪里人呢？	河南哪里?我焦作的	他在哪里？	我们都是南阳的,他在北京	1
我是我家的老大，我有两个弟弟。	我也是,我家就我和我弟	你知道我有几个兄弟吗？	我知道你有几个姐姐	1
哇，寸土寸金的地方，你一定很有钱吧？	我穷的只剩钱了	哇，寸土寸金的地段，你一定很有钱吧？	不知道啊,我没钱,我是捡破烂的	1
那你就是喜欢摇滚类型咯？	也不是,喜欢那种有点沧桑感的	你喜欢摇滚乐？	喜欢啊,你要给我介绍?	2
我也是，我很喜欢里面主角手里的泰迪熊，我也收集了好多泰迪熊玩偶。	我也喜欢,但我更喜欢你	你知道主人公手里拿着什么动物吗？	我也不知道啊,你说	1
我也喜欢散步，我经常在傍晚的时候散步，因为我觉得那个时候让我感觉又孤独又幸福。	对啊,我喜欢在那个时间段去散步,不知道为什么	你知道我什么时候经常散步吗？	我不知道,我只知道我现在在散步	2
你也是北方人吗？	我是东北人,你呢?	你也是北方人士吗？	我是西北人,在山东	1
那你怎么不养一只陪伴你呢？	我家里有只猫,养了两年多了	这只猫在你家住了多少年了？	不到两年,去年冬天才来的我家,不过它现在已经有了自己的房子住了	1
我今年刚毕业呢，二十二岁，在医院做护士。	同22,同护士,同刚毕业,同在医院	你知道docosa的西班牙语单词是什么吗？	不知道,你学西语的?	1
我喜欢听周杰伦的歌，每天都听。	我也是,不过最近喜欢听陈奕迅的	你知道我喜欢听谁的歌吗？	不知道,难道是王力宏?	2
国庆节是我最喜欢的节日，我认为国庆节是一个特别能给人带幸运的节日。	我也不知道我为什么会喜欢这个节日	你知道我最喜欢的节日是什么吗？	难道是教师节吗	2
初次见面，想和你交个朋友，可以吗？	好啊,我是大一新生	大一是哪一年？	好吧,其实我是准大四	1
嗯，你喜欢喝苏打水吗？	我只喜欢苏打水,苏打绿	你唯一喜欢的饮料是什么？	白开水,矿泉水,茶或者咖啡,其他的都不喜欢	2
我还是个学生，在哈尔滨工业大学读书。	我也是学生,你大几的?	你知道我在哪里学习吗？	不知道,所以问你啊	1
我很喜欢休斯顿火箭队。	这是哪场啊?	你知道我喜欢哪个队吗？	湖人?	2
是呀，我也在大学里也参加了社团，是参加的围棋社团，基本都没去过，你平时喜欢户外运动吗？	喜欢啊,不过我在广州读大学	你在哪里学习？	哦,我在湖南	1
我听的《灰姑娘》啊，这几天特别喜欢听。	你听的那个我也挺喜欢的	你知道我听的那本书叫什么名字吗？	不知道啊,我一般不看书	3
我也喜欢散步，我经常在傍晚的时候散步，因为我觉得那个时候让我感觉又孤独又幸福。	对啊,我喜欢在那个时间段去散步,不知道为什么	你知道我什么时候经常散步吗？	不知道啊,什么时候	2
你好啊，吃了没？	没有呢,你吃了吗	你好啊，吃了有？	嗯呢,刚吃过	3
我喜欢喝咖啡，尝试过各种咖啡，而且我冰箱里现在就有五种不同口味的咖啡。	我最喜欢的是黑咖啡,苦死了	我冰箱里有多少种不同口味的咖啡？	不造,没数过	2
你好，你是哪儿人？	我是江苏的,你呢?	你好，你是哪儿人氏？	我是陕西的,你好	1
好吧，你是哪里人呀？	我是大河南的	你是哪里人？	我是湖北的,	1
好啊，你是做什么工作的的啊？	我是做外贸的	好啊，你是做什么劳作的的啊？	我是生产汽车轮胎的哦	1
你很喜欢跑步啊？	嗯,每天都跑	你很厌恶跑步啊？	没有厌恶啊,只是不喜欢跑步	2
是啊，你都去什么地方呢？	我现在在北京,你呢?	你在哪？	在西安,我是西安人,在西安上大学	1
我28岁了，结婚了，还有可爱的宝宝了。	你老公是不是姓王?	你知道我多大了吗？	我只知道你有个孩子	1
谢谢啊，你结婚了吗？	结婚快五年了	你结婚有多少年了？	我结婚三年了	1
我不太明白你的意思，你说的水是什么水啊？	水就是普通水,不是纯净水,纯净水是指无污染的水	我不太明白你的意思。你指的是什么水？	自来水和矿泉水	0
那你的老板为什么要和你吃饭呀？	因为他不认识我,所以请我吃饭,因为我是他朋友的朋友,就这么简单	为什么要和老板一起吃饭？	因为我是他朋友的朋友的朋友的朋友的朋友	1
我特别喜欢一个魔术师，他叫做大卫·科波菲尔。	那就去追随他吧	我喜欢的魔术师叫什么名字？	大卫弗莱迪	2
啊，你们几点下班呀？	五点半呢	啊，你什么时候下班？	五点二十呀	3
我从三岁就开始接触了芭蕾，到现在已经有20多年了。	我也想学,可是没时间,我都25了!有没有成人班	你知道我接触芭蕾舞已有多少年了吗？	不知道,但我知道你很厉害	3
我也觉得很酷，我老公特别喜欢美国队长。	我老公也喜欢	你知道美国队长来自哪个国家吗？	美国队长是谁?	0
还可以吧，对了，你是做什么工作的啊？	我在一家国企上班,一个月就三千块钱,感觉还没你开的,网店挣得,多呢	网店一个月赚多少钱？	也没多少,也就三四千吧,够自己的生活费了	1
那好吧，你是做什么工作的？	我在北京,你在哪呢	你在哪里？	我在天津,你呢	1
嗯嗯好的吧，那你平时上班在哪里吃饭啊？	在学校吃啊	你工作时经常在哪里吃饭？	我是大一的,还没有工作	1
哇，对呀，那你也是洛阳人吗？	对呀,我是洛阳的	你是哪里人？	我是郑州的呀,	1
我现在是一名护士哦，你做什么工作的呢？	我也是护士,你在哪里当护士啊	我现在是一名护士。哦，你是做什么的？	现在是在家带宝宝	1
我很喜欢在重庆骑自行车的感觉。	重庆骑着骑着就成了山城,哈哈	你知道我喜欢在哪个城市骑车吗？	我不知道啊,所以才问你呀	2
那你是什么专业毕业的啊？	土木工程啊,我都毕业两年了,现在做建筑设计	你从土木工程专业毕业花了多少年时间？	我是专科,大三实习,就毕业了	3
你已经参加过高考了呀？	嗯,我去年就参加了,然后就来了	你什么时候上的大学？	16年啊,怎么了	3
我在麦当劳工作，你是个男孩吗？	我不在麦当劳,只是去麦当劳买吃的而已,我是女生啊	你去哪里买食物了？	在肯德基,你在麦当劳做什么的啊	3
哇塞，我也喜欢猫猫，你家养了几只猫啊？	三只,都是流浪猫	哇，我也喜欢猫。你家有几只猫？	现在就一只,我在外面读书,猫在家	1
我们太有缘了吧，我也是有两个孩子，我是有两个儿子陪我。	我有一个女儿,你家也是女儿吗	你知道我有几个孩子吗？	不知道啊,难道有三个?	1
谢谢啊，你结婚了吗？	结婚快五年了	你结婚有多少年了？	我还没结婚,现在是我男朋友	1
是啊，看着非常有意思，对了，你有工作吗？	有了,我是做销售的,你是做什么的?	是的，看起来很有趣。顺便问一下，你没有工作？	我没有工作,你在哪个城市?	1
那你现在还跟你的妈妈一起做手工吗？	没有了,我现在在家带孩子,她去上班了	你现在还在和你妈妈做手工艺品吗？	嗯,是的,她现在还在做,做了好多年了	3
我就是个夜猫子，不到2点不睡的。	我每天都是一两点睡	你知道我什么时候睡觉吗？	我怎么可能知道,我又不关心你	3
我今年都已经六十多了，是一名老太太。	你真是够了,能不能不要这样	你知道我多大了吗？	不知道,我只知道,你很调皮	1
哦这样啊，那我问你你喜欢小狗吗？	不喜欢,我怕他会咬我	我问你，你喜欢狗吗？	喜欢狗,不喜欢狗咬我	2
可以呀，你最近开心什么呀？	最近不开心的太多了,你呢	噗	我也没有不开心,就是有点无聊	3
一般我会在青岛这边，我是山东的，就会比较近些。	嗯我会考虑的,谢谢	你知道我是哪里人吗？	不知道啊!难道你也是山东?	1
可以的，你叫什么啊？	我叫刘思宇,你是哪一届的啊?	你叫什么名字？	我叫李思宇	1
我32岁了，还要和妈妈住在一起	这是什么意思,你妈不让你住?	我多大了？	你妈和你住一起,你不是30么?	1
你经常看书，还是个学生吗？	是的,大三了,你呢	你经常看书，还是个学习者吗？	不是啦,就是看看书,不算是什么学习者	1
我现在24岁。	那你就可以做我女朋友了,我也24	你知道我多大了吗？	不知道,多大	1
那你吃的什么好饭啊？	就普通的家常饭,一天三顿,一顿三个馍馍	你一天吃多少个馒头？	我也不知道,有时候多有时候少	3
好吧，那你平常应该挺清闲吧？	对啊,一天就上两三个小时的班	你每天工作多少小时？	早上九点上班,晚上六点半下班	3
我最喜欢的篮球运动员是姚明。	我喜欢大姚和易建联	你知道我最喜欢的篮球运动员是谁吗？	我不知道,告诉我吧,我真的不知道	2
我都35岁了，看不出来吧，我儿子都18岁了。	你不是才21吗?怎么都有孩子了?	你知道我儿子多大了吗？	不是说21岁的时候生的儿子吗?	3
还是比较喜欢的，但是我也很喜欢读书，你多大了呀？	我是九四年的,你呢	你是哪一年来的？	你比我大,我九六年的	1
你的身体怎么啦？	我的身体不太好	你的身体怎么了？	我也不知道啊,没啥事儿啊	1
我啊，我喜欢听，我喜欢听周杰伦的歌。	我也喜欢,不过他结婚了,唉,	你知道我喜欢听谁的歌吗？	我不造,但是我造我喜欢周杰伦	2
那你现在是已经参加工作了是吧？	是的,已经工作了	那你现在是已经参加劳作了是吧？	我现在还是学生,只是提前准备	1
嗯，谢谢你的建议，你这从哪里回来的？	我从深圳回来的	谢谢你的建议。你从哪里回来的？	我从上海回来的	3
我很喜欢读泰戈尔的诗集。	是的,很喜欢,不过我更喜欢纳兰词	我喜欢读谁的诗？	我怎么知道你,我又不认识你	2
那就有点着急了呀，你爸妈没有催你吗？	催啊,不过我也没办法,毕竟我才20	你多大了？	我才19,家里人催,我也很绝望	1
我是行政助理，不过我希望五年后退休	那你现在是什么职位,我想问一下行政助理是不是要考什么证?	你知道我需要多少年才能退休吗？	你是说你现在还是实习吗,那就是你毕业后是助理了?	1
我是个程序员，现在在腾讯总部负责软件编程。	可以,我也学的计算机,不过不想干程序员	我在哪里负责软件？	我不知道你在哪里,只知道软件开发,你是在哪?	1
你们哪里有旅游地方吗？	有啊有啊,山清水秀,人杰地灵	你们有旅游景点吗？	没有,我们这里没有旅游景点	0
我是西南航空公司的飞行员，最近在休假	真的吗?能帮我联系下飞机上的空姐吗?	你知道我是哪家航空公司的飞行员吗？	不知道啊,那你告诉我	1
我没怎么关注乐队呢，你有喜欢的？	嗯,我比较喜欢他们的歌	我不太注意乐队。你喜欢吗？	没听过,什么乐队?	2
好的，那你平常都喜欢干什么呢？	我喜欢的可多了,我喜欢玩游戏,看电影,睡觉	好的，你通常喜欢做什么？	听歌,看小说	2
我没有工作呢，我家里有我姐妹四个，我是最小的。	那你现在在做什么,你父母也不知道吗,你是怎么跟他们说的	你知道我有几个姐妹吗？	不知道,我想问的是你怎么跟父母说的,我父母是不同意我们在一起的	1
